name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,points_last_3,goal_contributions,minutes_pct,is_home,strength_overall_away,strength_attack_away,position_id,strength_defence_home,strength_defence_away,strength_attack_home,fixture_id,strength_overall_home,team_id,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,182.0,0,0,0.0,0.0,2025-01-01T17:30:00Z,0,0.0,4.0,0.0,0,0,0,19.0,0,1149.0,0.0,3,1,0.0,0,-4.0,0.0,4.0,54,0.0,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022674560546875
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,193.0,0,0,0.0,0.0,2025-01-04T17:30:00Z,0,0.0,5.0,0.0,0,0,0,20.0,0,1143.0,0.0,1,1,0.0,0,-5.0,0.0,5.0,54,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113372802734375
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,201.0,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,0.0,18.0,0.0,0,0,0,21.0,0,1138.0,0.0,1,2,0.0,0,-5.0,0.0,5.0,54,1.0,0,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00566864013671875
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,45,0.0,0,1,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,9.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002834320068359375
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-23T16:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,0.0,0.0,0.0,45,0.0,0,2,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,11.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,44,0.0,0,3,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,25.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-13T11:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.0,0.0,0.0,44,0.0,0,4,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,31.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,43,0.0,0,5,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,41.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-28T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0,42,0.0,0,6,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,58.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-04T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,42,0.0,0,7,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,61.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-18T16:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,42,0.0,0,8,0.0,0.0,0.0,0.0,1375.0,1400.0,1.0,1260.0,1350.0,1340.0,74.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,42,0.0,0,9,0.0,0.0,0.0,0.0,1375.0,1400.0,1.0,1260.0,1350.0,1340.0,81.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arrizabalaga,GKP,ARS,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-01T15:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,0,0.0,0,0.0,0.0,0.0,42,0.0,0,10,0.0,0.0,0.0,0.0,1375.0,1400.0,1.0,1260.0,1350.0,1340.0,92.0,1300.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Fernando de Jesus,FWD,Arsenal,1.2,0,0,1,0,1.0,2,0.0,0.0,0.0,0.04,103.0,0,0,0.2,0.8,2024-11-10T16:30:00Z,9,0.0,6.0,0.0,0,0,0,11.0,0,97572.0,0.0,1,1,0.0,1,-2957.0,1427.0,4384.0,68,0.0,0,11,0.6666666666666666,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Fernando de Jesus,FWD,Arsenal,2.0,0,0,1,1,26.7,2,0.05,0.2,0.15,0.33,111.0,0,0,4.5,6.6,2024-11-23T15:00:00Z,90,0.0,16.0,0.0,0,0,0,12.0,0,98145.0,1.0,0,3,12.0,1,-1577.0,1879.0,3456.0,68,1.0,1,12,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.5773502691896258,0.2,1.8,0.0,0.4472135954999579,0.5
Gabriel Fernando de Jesus,FWD,Arsenal,2.0,0,0,2,0,0.7,2,0.0,0.05,0.05,0.74,129.0,0,0,0.7,0.0,2024-11-30T17:30:00Z,16,0.0,19.0,0.0,0,0,0,13.0,0,98296.0,0.0,5,2,6.0,1,-999.0,1427.0,2426.0,68,0.0,0,13,1.0,0.0,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,33.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,33.0,0.0,0.5773502691896258,0.4,19.8,0.0,0.5477225575051661,0.75
Gabriel Fernando de Jesus,FWD,Arsenal,1.8,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,131.0,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0.0,14.0,0.0,0,0,0,14.0,0,98244.0,0.0,0,2,0.0,0,-1117.0,1489.0,2606.0,68,1.0,0,14,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.333333333333336,0.0,0.0,0.3333333333333333,1.3333333333333333,1.0,38.333333333333336,0.0,0.0,0.6,23.0,0.0,0.5477225575051661,0.875
Gabriel Fernando de Jesus,FWD,Arsenal,1.8,0,0,5,0,0.0,2,0.0,0.0,0.0,0.0,145.0,0,0,0.2,2.2,2024-12-08T14:00:00Z,16,0.0,9.0,0.0,0,0,0,15.0,0,97896.0,0.0,1,1,0.0,1,-1350.0,1265.0,2615.0,68,0.0,0,15,0.6666666666666666,0.0,0.1777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,35.333333333333336,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,35.333333333333336,0.0,0.5773502691896258,0.6,23.0,0.0,0.5477225575051661,0.4375
Gabriel Fernando de Jesus,FWD,Arsenal,1.3,0,0,0,0,0.9,2,0.02,0.17,0.15,0.0,151.0,0,0,1.2,0.0,2024-12-14T15:00:00Z,21,0.0,8.0,0.0,0,0,0,16.0,0,98617.0,0.0,0,0,13.0,1,-855.0,1732.0,2587.0,68,1.0,0,16,0.6666666666666666,0.0,0.2333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,10.666666666666666,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,10.666666666666666,0.0,0.5773502691896258,0.8,26.2,0.0,0.4472135954999579,0.71875
Gabriel Fernando de Jesus,FWD,Arsenal,3.8,1,3,68,0,3.3,2,0.01,0.83,0.82,1.55,163.0,1,2,14.0,74.6,2024-12-21T17:30:00Z,85,0.0,7.0,0.0,0,0,0,17.0,0,107816.0,1.0,5,1,62.0,16,7278.0,9720.0,2442.0,67,0.0,0,17,6.0,3.0,0.9444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,12.333333333333334,0.0,0.0,0.0,1.6666666666666667,0.6666666666666666,12.333333333333334,0.0,0.5773502691896258,0.8,28.6,0.0,0.4472135954999579,0.859375
Gabriel Fernando de Jesus,FWD,Arsenal,4.0,0,0,4,1,17.8,2,0.1,0.1,0.0,0.02,171.0,0,0,2.7,7.4,2024-12-27T20:15:00Z,71,0.0,10.0,0.0,0,0,0,18.0,0,818191.0,1.0,0,1,2.0,2,678156.0,685858.0,7702.0,68,1.0,0,18,6.333333333333333,0.0,0.7888888888888889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40.666666666666664,0.6666666666666666,0.3333333333333333,0.0,24.333333333333332,6.0,40.666666666666664,2.0,8.660254037844387,3.8,27.6,2.0,6.833739825307955,8.4296875
Gabriel Fernando de Jesus,FWD,Arsenal,5.8,1,3,43,0,6.8,2,0.14,0.89,0.75,0.29,182.0,1,1,10.7,38.2,2025-01-01T17:30:00Z,90,0.0,4.0,0.0,0,0,0,19.0,0,759564.0,1.0,3,1,62.0,12,-32056.0,68746.0,100802.0,68,0.0,0,19,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.333333333333333,59.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,24.0,6.333333333333333,59.0,2.0,8.386497083606082,4.0,38.6,2.0,6.74536878161602,5.21484375
Gabriel Fernando de Jesus,FWD,Arsenal,6.2,0,0,1,0,27.1,2,0.13,0.59,0.46,1.52,193.0,1,0,6.9,7.6,2025-01-04T17:30:00Z,90,0.0,5.0,0.0,0,0,0,20.0,0,1046339.0,1.0,1,1,34.0,2,271858.0,354779.0,82921.0,69,0.0,0,20,5.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,82.0,1.0,0.6666666666666666,0.3333333333333333,38.333333333333336,10.0,82.0,3.0,7.211102550927978,6.4,56.6,3.0,7.092249290598857,8.607421875
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0.0,2,0.0,0.0,0.0,0.0,201.0,0,0,0.0,0.0,2025-01-15T20:00:00Z,0,0.0,18.0,0.0,0,0,0,21.0,0,556311.0,0.0,1,2,0.0,0,-482599.0,54388.0,536987.0,69,1.0,0,21,4.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,83.66666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,16.0,5.333333333333333,83.66666666666667,1.0,5.773502691896257,6.6,71.4,3.0,6.913754406977441,5.3037109375
Hein,GKP,ARS,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-17T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,40,0.0,0,1,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,9.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,60.0,1.0,6.429100507328636,6.4,67.2,3.0,7.127411872482185,2.65185546875
Hein,GKP,ARS,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-23T16:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,5,0.0,0,0.0,0.0,0.0,40,0.0,0,2,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,11.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hein,GKP,ARS,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,40,0.0,0,3,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,25.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hein,GKP,ARS,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-13T11:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.0,0.0,0.0,40,0.0,0,4,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,31.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hein,GKP,ARS,0.0,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-21T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,1,0.0,0,0.0,0.0,0.0,40,0.0,0,5,0.0,0.0,0.0,0.0,1325.0,1350.0,1.0,1290.0,1300.0,1350.0,41.0,1320.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
